SP023_2theta_15-75,
2θ - °,Intensity - counts
22.3799991607666,51.5445137023926
22.3899993896484,27.5047492980957
22.3999996185303,29.2889308929443
22.4099998474121,36.6867294311523
22.4200000762939,30.2561817169189
22.4300003051758,35.1652412414551
22.4400005340576,38.9918937683105
22.4500007629395,29.7696743011475
22.4599990844727,34.0849266052246
22.4699993133545,31.1913814544678
22.4799995422363,37.3368759155273
22.4899997711182,28.8423137664795
22.5,41.4588775634766
22.5100002288818,42.4290084838867
22.5200004577637,42.3826293945313
22.5300006866455,35.2586250305176
22.5400009155273,40.1712417602539
22.5499992370605,45.4303092956543
22.5599994659424,29.3428936004639
22.5699996948242,49.4526824951172
22.5799999237061,56.0757293701172
22.5900001525879,39.8320541381836
22.6000003814697,45.4460830688477
22.6100006103516,41.2742385864258
22.6200008392334,49.1130828857422
22.6299991607666,41.1652870178223
22.6399993896484,51.512279510498
22.6499996185303,52.1068305969238
22.6599998474121,47.2099609375
22.6700000762939,55.5675506591797
22.6800003051758,49.6747093200684
22.6900005340576,57.0040054321289
22.7000007629395,47.4165420532227
22.7099990844727,71.7107772827148
22.7199993133545,51.2425231933594
22.7299995422363,48.9085311889648
22.7399997711182,60.9615859985352
22.75,62.3779907226563
22.7600002288818,63.5880355834961
22.7700004577637,65.781135559082
22.7800006866455,78.9800567626953
22.7900009155273,54.5780220031738
22.7999992370605,71.9904861450195
22.8099994659424,62.2043800354004
22.8199996948242,47.0888519287109
22.8299999237061,71.6208038330078
22.8400001525879,56.215877532959
22.8500003814697,63.1544380187988
22.8600006103516,62.7383499145508
22.8700008392334,60.8076400756836
22.8799991607666,57.896541595459
22.8899993896484,71.8163757324219
22.8999996185303,71.2298583984375
22.9099998474121,62.1516914367676
22.9200000762939,73.4512481689453
22.9300003051758,52.9884071350098
22.9400005340576,42.138843536377
22.9500007629395,47.9800148010254
22.9599990844727,39.7453117370605
22.9699993133545,42.5354843139648
22.9799995422363,35.6499404907227
22.9899997711182,51.1671905517578
23,32.7025184631348
23.0100002288818,28.4589786529541
23.0200004577637,28.6341896057129
23.0300006866455,29.8491992950439
23.0400009155273,42.7280158996582
23.0499992370605,37.4075202941895
23.0599994659424,34.4110679626465
23.0699996948242,18.7282485961914
23.0799999237061,25.1619739532471
23.0900001525879,26.1711025238037
23.1000003814697,21.8907337188721
23.1100006103516,29.2424430847168
23.1200008392334,22.1090183258057
23.1299991607666,23.3441047668457
23.1399993896484,15.019097328186
23.1499996185303,16.2717475891113
23.1599998474121,13.9874315261841
23.1700000762939,17.2785720825195
23.1800003051758,15.2554502487183
23.1900005340576,14.5498352050781
23.2000007629395,20.8757648468018
23.2099990844727,14.5248279571533
23.2199993133545,15.2600965499878
23.2299995422363,16.9158611297607
23.2399997711182,11.5843448638916
23.25,5.5703763961792
23.2600002288818,13.8565464019775
23.2700004577637,10.7833375930786
23.2800006866455,13.8961143493652
23.2900009155273,10.3870601654053
23.2999992370605,16.3735008239746
23.3099994659424,9.97974491119385
23.3199996948242,12.4867515563965
23.3299999237061,12.8854875564575
23.3400001525879,9.41472625732422
23.3500003814697,9.76492118835449
23.3600006103516,11.1309461593628
23.3700008392334,13.3125095367432
23.3799991607666,9.05308151245117
23.3899993896484,6.23094701766968
23.3999996185303,12.2459335327148
23.4099998474121,16.8051166534424
23.4200000762939,14.05455493927
23.4300003051758,15.7660207748413
23.4400005340576,18.4575786590576
23.4500007629395,14.6664342880249
23.4599990844727,20.222713470459
23.4699993133545,14.8319473266602
23.4799995422363,18.0116882324219
23.4899997711182,12.7381172180176
23.5,8.00466346740723
23.5100002288818,11.2319192886353
23.5200004577637,16.5944881439209
23.5300006866455,17.0138721466064
23.5400009155273,11.7453279495239
23.5499992370605,9.65659236907959
23.5599994659424,13.5024614334106
23.5699996948242,9.63452529907227
23.5799999237061,12.5289945602417
23.5900001525879,5.5222864151001
23.6000003814697,11.8425703048706
23.6100006103516,14.1458702087402
23.6200008392334,7.6607494354248
23.6299991607666,7.99113321304321
23.6399993896484,7.20820283889771
23.6499996185303,9.78292369842529
23.6599998474121,4.85449123382568
23.6700000762939,9.46272850036621
23.6800003051758,12.8560409545898
23.6900005340576,7.47975206375122
23.7000007629395,9.31753158569336
23.7099990844727,6.67828178405762
23.7199993133545,7.8922324180603
23.7299995422363,6.76238298416138
23.7399997711182,7.39322853088379
23.75,4.83000659942627
23.7600002288818,6.24832820892334
23.7700004577637,8.24802684783936
